Unnamed: 0,Net Income,Shares Outstanding (Basic),Dividend Per Share,EBIT,EBITDA,Revenue,Accion
2015-09-30,336.6,462.4,0.49,509.5,578.3,2714,ADP
2015-06-30,336.2,465.1,0.49,486.9,557.7,2694.5,ADP
2015-03-31,489.6,470.3,0.49,741,811,3024.3,ADP
2014-12-31,331.5,476.6,0.49,500.8,570.2,2653.6,ADP
2014-09-30,295.2,478.4,0.48,520,587.7,2566.1,ADP
2014-06-30,288.8,478.3,0.48,450.8,521.5,2545.6,ADP
2014-03-31,521.6,478.9,0.48,787.3,852.2,2825.1,ADP
2013-12-31,377,478.4,0.48,563.1,630.1,2493.7,ADP
2013-09-30,328.6,480.1,0.435,499.2,563.2,2362,ADP
2013-06-30,227,482.4,0.435,366.9,381.7,957.2,ADP
2013-03-31,482.7,482.7,0.435,726,806.8,3109.3,ADP
2012-12-31,390.9,482.1,0.435,594.1,671.4,2747.8,ADP
2012-09-30,305.3,483.5,0.395,473.2,551.5,2637.5,ADP
2012-06-30,258.4,486.1,0.395,399.8,481.8,2603,ADP
2012-03-31,452.4,488.5,0.395,686.8,767,2910.9,ADP
2011-12-31,375,486.7,0.395,581.8,660,2570.7,ADP
2011-09-30,302.7,487.9,0.36,460.1,539,2510.9,ADP
2011-06-30,241.8,494.4,0.36,360.4,435.8,2460.6,ADP
2011-03-31,423.8,496.2,0.36,654.4,735.4,2737.3,ADP
2010-12-31,310.1,492,0.36,487.4,570.1,2405.7,ADP
2010-09-30,278.5,491.4,0.34,439.1,514.6,2229.4,ADP
2010-06-30,207.9,496.3,0.34,307.6,384,2190.3,ADP
2010-03-31,403.6,502.4,0.34,636.2,714.2,2443.2,ADP
2009-12-31,315.8,502,0.34,482.3,559.6,2198,ADP
2009-09-30,284.1,501.4,0.33,450,527.5,2096.1,ADP
2009-06-30,352.6,500.8,0.33,369.7,449,2100.9,ADP
2009-03-31,402.5,501.2,0.33,631.4,708.6,2368.7,ADP
2008-12-31,300.5,503.4,0.33,481.4,555.3,2203.3,ADP
2008-09-30,276.9,507.5,0.29,459.4,536.7,2181.5,ADP
2008-06-30,233.5,514,0.29,371.9,444,2164.4,ADP
2008-03-31,413.6,519.8,0.29,653.4,732,2427.2,ADP
2007-12-31,291.2,523.1,0.29,470.9,562.7,2150.1,ADP
2007-09-30,297.4,529.3,0.23,467.9,543.7,1992,ADP
2007-06-30,194.7,544,0.23,328.3,404.1,1999.9,ADP
2007-03-31,388.9,552.1,0.23,607.2,673.4,2171,ADP
2006-12-31,297.7,548.5,0.23,477.5,556.2,1874.3,ADP
2006-09-30,257.5,554.2,0.185,422.9,491,1754.8,ADP
2006-06-30,703.7,568.2,0.185,814.4,878.5,1713.5,ADP
2006-03-31,370.6,577.5,0.185,566.1,605.5,1927,ADP
2005-12-31,259.7,576.2,0.185,416.5,488.9,2030.4,ADP
2005-09-30,220,577.3,0.155,346,416.1,1921.7,ADP
2005-06-30,258.7,582,0.155,301.6,323,314.7,ADP
2005-03-31,338.4,584,0.155,528.6,582.2,2215,ADP
2004-12-31,250.1,583.2,0.155,397.6,473.8,1969.9,ADP
2004-09-30,208.2,583.6,0.14,331,405.4,1854.7,ADP
2004-06-30,211.92,589.075,0.14,316.75,368.33,1610.288,ADP
2004-03-31,300.25,591.21,0.14,479.64,556.825,2121.435,ADP
2003-12-31,228.58,591.685,0.14,365.14,438.749,1827.4,ADP
2003-09-30,194.85,594.843,0.12,311.27,385.996,1720.277,ADP
2003-06-30,216.72,595.189,0.12,348.35,623.05,1644.093,ADP
2003-03-31,329.39,600.217,0.12,533,533,2007.994,ADP
2002-12-31,261.69,598.064,0.12,423.45,423.45,1767.832,ADP
2002-09-30,210.4,606.814,0.115,340.4,340.4,1646.685,ADP
2002-06-30,287.31,617.396,0.115,465.02,744.097,1651.168,ADP
2002-03-31,352.26,620.118,0.115,571.85,571.85,1940.931,ADP
2001-12-31,264.6,616.6002,0.115,429.9,429.9,1743.062,ADP
2001-09-30,196.6,620.140157,0,320.2,320.2,1607.883,ADP
2001-06-30,255,629.035,0.102,420.1,740.956,1640.823,ADP
2001-03-31,288.88,635.355147,0.102,475.4,475.4,1913.955,ADP
2000-12-31,207.44,631.156765,0.102,342.9,342.9,1699.093,ADP
2000-09-30,173.4,630.126931,0.087,286.61,286.61,1544.129,ADP
2000-06-30,223.79,626.766,0.087,338.767,623.049,1458.852,ADP
2000-03-31,271.31,630.265028,0.087,418.266,418.266,1774.081,ADP
1999-12-31,199.5,625.108036,0.087,306.842,306.842,1492.486,ADP
1999-09-30,146.2,624.590771,0.076,225.725,225.725,1351.095,ADP
1999-06-30,191.789,615.63,0.076,296.52,569.327,1587.821,ADP
1999-03-31,225.65,609.042989,0.076,355.48,355.48,1469.903,ADP
1998-12-31,153.977,604.204582,0.076,260.094,260.094,1310.196,ADP
1998-09-30,125.424,606.401108,0.067,191.496,191.496,1245.126,ADP
1998-06-30,163.848,600.803,0.067,244.867,492.492,1336.31,ADP
1998-03-31,192.013,597.855664,0.067,286.203,286.203,1341.25,ADP
1997-12-31,147.39,584.984512,0.067,221.843,221.843,1148.026,ADP
1997-09-30,105.41,584.706698,0.058,160.95,160.95,1038.498,ADP
1997-06-30,129.454,588.112,0.058,183.813,408.723,1160.858,ADP
1997-03-31,164.93,584.12,0.058,243.88,243.88,1126.284,ADP
1996-12-31,127.58,584.12,0.058,187.68,187.68,995.575,ADP
1996-09-30,93.28,,0.05,139.29,139.29,910.73,ADP
1996-06-30,120,577.934,0.05,181.557,383.186,967.916,ADP
1996-03-31,143.9,,0.05,207.714,207.714,1031.864,ADP
1995-12-31,108.9,,0.025,159.205,,819.723,ADP
2023-01-31,293,213,0,277,314,1318,ADSK
2022-10-31,198,216,0,256,293,1280,ADSK
2022-07-31,186,217,0,242,280,1237,ADSK
2022-04-30,146,217,0,214,252,1170,ADSK
2022-01-31,89,220,0,143,177,1211,ADSK
2021-10-31,137,220,0,193,235,1126,ADSK
2021-07-31,115,220,0,148,187,1060,ADSK
2021-04-30,156,220,0,134,167,989,ADSK
2021-01-31,911.1,217.8,0,184.3,216.1,1038.8,ADSK
2020-10-31,132.2,219.6,0,168,200.2,952.4,ADSK
2020-07-31,98.2,219.2,0,146.1,176.1,913.1,ADSK
2020-04-30,66.5,219.2,0,130.6,160.6,885.7,ADSK
2020-01-31,131.8,220,0,133.8,164.7,899.3,ADSK
2019-10-31,66.7,219.7,0,110.6,142.2,842.7,ADSK
2019-07-31,40.2,219.6,0,73.8,105.9,796.8,ADSK
2019-04-30,-24.2,219.6,0,24.8,57.5,735.5,ADSK
2019-01-31,64.7,219.5,0,40.3,65.7,737.3,ADSK
2018-10-31,-23.7,218.9,0,14.7,38.2,660.9,ADSK
2018-07-31,-39.4,219,0,-23.4,-1.2,611.7,ADSK
2018-04-30,-82.4,218.6,0,-55.3,-31.2,559.9,ADSK
2018-01-31,-173.5,218.9,0,-181.9,-155,553.8,ADSK
2017-10-31,-119.8,219.6,0,-100,-75.3,515.3,ADSK
2017-07-31,-144,219.5,0,-126.4,-98,501.8,ADSK
2017-04-30,-129.6,219.9,0,-119.6,-91.2,485.7,ADSK
2017-01-31,-173.4,220.9,0,-167.1,-132.4,478.8,ADSK
2016-10-31,-142.8,222.3,0,-119.9,-85.8,489.6,ADSK
2016-07-31,-98.2,223.2,0,-62.9,-29.9,550.7,ADSK
2016-04-30,-167.7,224.4,0,-149.7,-112.3,511.9,ADSK
2016-01-31,-37.2,224.5,0,-9.7,26.4,648.3,ADSK
2015-10-31,-43.8,225.3,0,-14.8,20.9,599.8,ADSK
2015-07-31,-268.6,227,0,4.3,40.5,609.5,ADSK
2015-04-30,19.1,227.2,0,21.8,59.6,646.5,ADSK
2015-01-31,11.5,227.1,0,14,50,664.6,ADSK
2014-10-31,10.7,226.9,0,14.6,51.2,618,ADSK
2014-07-31,31.3,227.3,0,49.9,87.1,637.1,ADSK
2014-04-30,28.3,227,0,35.6,71.7,592.5,ADSK
2014-01-31,53.9,225.8,0,61.2,94.4,586.6,ADSK
2013-10-31,57.6,223.1,0,69.2,99.8,555.2,ADSK
2013-07-31,61.7,223.1,0,81.8,113.8,561.7,ADSK
2013-04-30,55.6,223.8,0,72.6,105.7,570.4,ADSK
2013-01-31,74.5,224.3,0,86.1,120.8,606.9,ADSK
2012-10-31,29.4,225.5,0,34.3,69.3,548,ADSK
2012-07-31,64.6,227.8,0,92.1,121,568.7,ADSK
2012-04-30,78.9,228.1,0,97.5,126.7,588.6,ADSK
2012-01-31,72,226.2,0,92.9,123.2,592.4,ADSK
2011-10-31,72.8,227.1,0,91.3,122.3,548.6,ADSK
2011-07-31,71.2,229.4,0,94.2,123.9,546.3,ADSK
2011-04-30,69.3,228.2,0,84.5,109,528.3,ADSK
2011-01-31,61.6,226.7,0,73,98.8,527.7,ADSK
2010-10-31,53.6,226.5,0,71.7,98.3,476.7,ADSK
2010-07-31,59.9,228,0,79.9,106.2,472.8,ADSK
2010-04-30,36.9,229,0,47.4,74.1,474.6,ADSK
2010-01-31,50.1,229.3,0,58.7,85.8,456.1,ADSK
2009-10-31,29.5,229.6,0,32,60.9,416.9,ADSK
2009-07-31,10.5,228.9,0,13.4,41.9,414.9,ADSK
2009-04-30,-32.1,227.1,0,-19.4,7.6,425.8,ADSK
2009-01-31,-105.4,226.4,0,-135.7,-108.4,489.8,ADSK
2008-10-31,104.5,225.3,0,136.2,161.6,607.1,ADSK
2008-07-31,89.8,224.2,0,125.1,147.3,619.5,ADSK
2008-04-30,94.6,226.2,0,126.8,143.7,598.8,ADSK
2008-01-31,96.5,230.3,0,130.9,148.1,599.1,ADSK
2007-10-31,84.8,229.4,0,110,125.5,538.4,ADSK
2007-07-31,91.6,230.3,0,117.9,132.3,525.9,ADSK
2007-04-30,83.3,231.2,0,111.2,125.4,508.6,ADSK
2007-01-31,96.4,231,0,124.2,138.5,497.4,ADSK
2006-10-31,58,230.9,0,74.6,87.8,456.8,ADSK
2006-07-31,86.8,230.5,0,104.9,118.4,449.6,ADSK
2006-04-30,48.5,230.3,0,62.8,75.3,436,ADSK
2006-01-31,83.4,229.9,0,102.5,112.4,419.8,ADSK
2005-10-31,95.7,229.6,0,98.4,107.9,381.5,ADSK
2005-07-31,76.7,228.7,0,94.2,105.9,376.8,ADSK
2005-04-30,76.1,227.7,0.015,93.6,106.2,355.1,ADSK
2005-01-31,65.36,225.968,0.015,78.981,92.3,361.288,ADSK
2004-10-31,74.07,227.823,0.015,56.659,69.868,300.158,ADSK
2004-07-31,39.165,228.004,0.015,51.523,64.393,279.578,ADSK
2004-04-30,42.505,224.104,0.015,55.937,68.439,297.876,ADSK
2004-01-31,57.583,223.018,0.015,66.564,80.898,295.267,ADSK
2003-10-31,22.606,222.44,0.015,29.745,41.582,233.862,ADSK
2003-07-31,32.602,222.96,0.015,17.011,28.833,211.705,ADSK
2003-04-30,7.508,223.55,0.015,9.879,22.186,210.766,ADSK
2003-01-31,6.413,225.314,0.015,3.547,15.693,195.516,ADSK
2002-10-31,-3.91,225.618,0.015,-5.356,6.623,188.701,ADSK
2002-07-31,11.76,226.696,0.015,16.109,28.191,211.401,ADSK
2002-04-30,17.641,226.516,0.015,24.166,36.803,229.327,ADSK
2002-01-31,21.769,221.404,0.015,31.098,46.777,254.034,ADSK
2001-10-31,21.471,217.48,0.015,26.618,42.161,216.357,ADSK
2001-07-31,19.173,216.046,0.015,27.39,43.21,231.36,ADSK
2001-04-30,27.9,216.132,0.015,40.376,56.241,245.74,ADSK
2001-01-31,28.363,221.1,0.015,43.079,59.425,243.047,ADSK
2000-10-31,18.511,226.724,0.015,29.996,46.192,229.177,ADSK
2000-07-31,20.753,231.008,0.015,32.987,50.283,232.841,ADSK
2000-04-30,25.606,236.02,0.015,38.711,57.717,231.259,ADSK
2000-01-31,25.17,241.656,0.015,37.014,55.591,248.095,ADSK
1999-10-31,1.393,244.628,0.015,2.047,20.076,202.072,ADSK
1999-07-31,0.389,243.38,0.015,0.572,26.92,202.945,ADSK
1999-04-30,-17.144,235.72,0.015,-15.713,1.081,194.939,ADSK
1999-01-31,23.245,227.592,0.015,36.515,63.992,239.494,ADSK
1998-10-31,17.624,225.22,0.015,29.08,44.878,204.609,ADSK
1998-07-31,27.53,225.488,0.015,48.915,67.929,226.811,ADSK
1998-04-30,28.733,223.936,0.015,44.711,63.204,222.918,ADSK
1998-01-31,70.169,225.36,0.015,97.514,132.305,333.409,ADSK
1997-10-31,20.956,188.64,0.015,32.743,44.178,162.195,ADSK
1997-07-31,15.99,192,0.015,26.023,39.834,154.096,ADSK
1997-04-30,-17.437,183.76,0.015,-16.113,-7.382,118.984,ADSK
1997-01-31,5.993,158.88,0.015,9.291,19.126,115.02,ADSK
1996-10-31,5.873,181.64,0.015,9.106,18.147,116.647,ADSK
1996-07-31,10.645,190.28,0.015,18.564,27.02,128.745,ADSK
1996-04-30,19.06,193.88,0.015,29.551,37.052,136.281,ADSK
1996-01-31,16.305,188.36,0.015,25.677,30.729,126.286,ADSK
1995-10-31,19.207,200.72,0.015,30.247,36.853,128.537,ADSK
1995-07-31,26.299,201.84,0.015,41.448,48.381,140.686,ADSK
1995-04-30,25.977,202.44,0.015,40.908,47.564,138.658,ADSK
1995-01-31,7.677,202.12,0.015,12.091,17.766,129.596,ADSK
1994-10-31,15.896,198.36,0.015,25.033,31.57,108.179,ADSK
1994-07-31,16.587,196,0.015,26.121,33.225,110.259,ADSK
1994-04-30,16.446,200.96,0.015,25.899,31.572,106.578,ADSK
1994-01-31,15.325,195.6,0.015,23.945,28.496,102.142,ADSK
1993-10-31,14.928,199.04,0.015,23.325,28.617,98.176,ADSK
1993-07-31,16.471,202.08,0.015,25.536,30.892,103.613,ADSK
1993-04-30,15.442,199.12,0.015,23.952,29.321,101.665,ADSK
2023-03-31,264,262.2,0.63,428,778,2062,AEE
2022-12-31,163,259,0.59,321,743,2046,AEE
2022-09-30,452,258.4,0.59,656,1007,2306,AEE
2022-06-30,207,258.2,0.59,369,710,1726,AEE
2022-03-31,252,257.9,0.59,390,714,1879,AEE
2021-12-31,125,257.5,0.55,247,621,1545,AEE
2021-09-30,425,257.3,0.55,589,896,1811,AEE
2021-06-30,207,256.1,0.55,334,635,1472,AEE
2021-03-31,233,254.4,0.55,360,655,1566,AEE
2020-12-31,115,247.6,0.515,244,595,1328,AEE
2020-09-30,367,247.1,0.495,540,810,1628,AEE
2020-06-30,243,246.9,0.495,401,670,1398,AEE
2020-03-31,146,246.4,0.495,260,523,1440,AEE
2019-12-31,94,245.9,0.495,209,466,1316,AEE
2019-09-30,364,245.9,0.475,552,803,1659,AEE
2019-06-30,179,245.6,0.475,315,564,1379,AEE
2019-03-31,191,244.9,0.475,315,560,1556,AEE
2018-12-31,68,244.4,0.475,183,422,1419,AEE
2018-09-30,357,244.1,0.458,563,799,1724,AEE
2018-06-30,239,243.7,0.458,413,646,1563,AEE
2018-03-31,151,242.9,0.458,294,524,1585,AEE
2017-12-31,-60,242.6,0.458,236,459,1399,AEE
2017-09-30,288,242.6,0.44,590,810,1723,AEE
2017-06-30,193,242.6,0.44,406,622,1537,AEE
2017-03-31,102,242.6,0.44,258,475,1515,AEE
2016-12-31,32,242.6,0.44,153,363,1356,AEE
2016-09-30,369,242.6,0.425,699,905,1859,AEE
2016-06-30,147,242.6,0.85,334,543,1427,AEE
2016-03-31,105,242.6,0.425,231,441,1434,AEE
2015-12-31,29,242.6,0.425,150,345,1308,AEE
2015-09-30,343,242.6,0.41,638,833,1833,AEE
2015-06-30,150,242.6,0.41,298,490,1401,AEE
2015-03-31,108,242.6,0.41,262,457,1556,AEE
2014-12-31,48,242.6,0.41,143,327,1370,AEE
2014-09-30,293,242.6,0.4,572,749,1670,AEE
2014-06-30,149,242.6,0.4,337,510,1419,AEE
2014-03-31,96,242.6,0.4,252,428,1594,AEE
2013-12-31,37,242.6,0.4,169,335,1322,AEE
2013-09-30,302,242.6,0.4,577,743,1638,AEE
2013-06-30,95,242.6,0.4,261,429,1403,AEE
2013-03-31,-145,242.6,0.4,-9,157,1475,AEE
2012-12-31,-1156,242.6,0.4,-1050,-883,1258,AEE
2012-09-30,374,242.6,0.4,652,804,1709,AEE
2012-06-30,211,242.6,0.4,405,563,1402,AEE
2012-03-31,-403,242.6,0.4,-282,-126,1412,AEE
2011-12-31,25,242.4,0.4,37,81,195,AEE
2011-09-30,285,241.7,0.385,561,746,2268,AEE
2011-06-30,138,241.2,0.385,327,513,1781,AEE
2011-03-31,71,240.6,0.385,235,422,1904,AEE
2010-12-31,52,240,0.385,202,360,1706,AEE
2010-09-30,-167,239.3,0.385,100,301,2267,AEE
2010-06-30,152,238.4,0.385,350,547,1725,AEE
2010-03-31,102,237.6,0.385,309,499,1940,AEE
2009-12-31,79,236.9,0.385,255,406,1720,AEE
2009-09-30,227,218.2,0.385,496,689,1815,AEE
2009-06-30,165,213.6,0.385,372,560,1684,AEE
2009-03-31,141,212.7,0.385,329,505,1916,AEE
2008-12-31,57,211.9,0.635,174,351,1938,AEE
2008-09-30,204,210.3,0.635,430,608,2060,AEE
2008-06-30,206,209.5,0.635,443,613,1790,AEE
2008-03-31,138,208.7,0.635,325,505,2081,AEE
2007-12-31,108,208.3,0.635,266,444,1812,AEE
2007-09-30,244,207.6,0.635,484,684,1997,AEE
2007-06-30,143,207.1,0.635,329,504,1728,AEE
2007-03-31,123,206.6,0.635,294,476,2024,AEE
2006-12-31,61,206.2,0.635,168,317,1635,AEE
2006-09-30,293,205.9,0.635,543,710,1910,AEE
2006-06-30,123,205.4,0.635,278,449,1550,AEE
2006-03-31,70,204.8,0.635,190,359,1800,AEE
2005-12-31,20,204.4,0.635,126,283,1701,AEE
2005-09-30,280,203.8,0.635,509,709,1881,AEE
2005-06-30,185,199.7,0.635,362,526,1584,AEE
2005-03-31,121,195.3,0.635,266,401,1626,AEE
2004-12-31,83,195.1,0.635,209,392,1477,AEE
2004-09-30,232,193.5,0.635,417,553,1307,AEE
2004-06-30,118,182.7,0.635,244,376,1149,AEE
2004-03-31,97,174.3,0.635,220,350,1218,AEE
2003-12-31,38,162.3,0.635,139,270,1017,AEE
2003-09-30,275,161.8,0.635,498,630,1353,AEE
2003-06-30,110,161.2,0.635,246,378,1088,AEE
2003-03-31,101,158.9,0.635,219,343,1108,AEE
2002-12-31,-32,153.613096,0.635,5,115,823,AEE
2002-09-30,240,144.946829,0.635,441,549,1166,AEE
2002-06-30,115,144.4,0.635,241,347,978,AEE
2002-03-31,59,139.7,0.635,149,256,874,AEE
2001-12-31,49,137.629266,0.635,106,209,355,AEE
2001-09-30,267,137.222499,0.635,498,602,1422,AEE
2001-06-30,95,137.2,0.635,204,307,1057,AEE
2001-03-31,58,137.2,0.635,157,253,1025,AEE
2000-12-31,25.885,137.215462,0.635,87.278,195.721,894.193,AEE
2000-09-30,256.137,137.215462,0.635,464.066,557.828,1195.723,AEE
2000-06-30,113.585,137.215462,0.635,236.119,326.635,940.708,AEE
2000-03-31,61.393,137.215462,0.635,147.537,237.816,825.376,AEE
1999-12-31,-5.602,137.215462,0.635,30.103,123.417,746.815,AEE
1999-09-30,249.819,137.215462,0.635,456.2,543.899,1193.462,AEE
1999-06-30,86.519,137.215462,0.635,191.933,276.655,859.884,AEE
1999-03-31,54.359,137.215462,0.635,134.004,221.03,735.902,AEE
1998-12-31,26.281,137.215462,0.635,96.946,183.825,678.503,AEE
1998-09-30,236.657,137.215462,0.635,436.309,520.023,1117.118,AEE
1998-06-30,83.632,137.215462,0.635,185.162,268.594,821.777,AEE
1998-03-31,39.927,137.215462,0.635,117.333,201.796,700.81,AEE
1997-12-31,-5.37,137.215462,0,45.18,130.629,731.922,AEE
1997-09-30,215.423,137.215462,0,401.07,485.563,1043.137,AEE
1997-06-30,79.686,137.215462,0,184.121,269.158,791.821,AEE
1997-03-31,44.977,137.215462,0,123.892,208.992,759.663,AEE
1996-12-31,,137.215462,0,,,,AEE
2023-03-31,397,514.176648,0.83,823.1,1598.6,4690.9,AEP
2022-12-31,384.3,513.879615,0.83,693.4,1479.4,4881.1,AEP
2022-09-30,683.7,513.730196,0.78,1028.3,1850.1,5526.1,AEP
2022-06-30,524.5,513.623431,0.78,906.1,1708.7,4639.7,AEP
2022-03-31,714.7,506.050147,0.78,1080.9,1873.3,4592.6,AEP
2021-12-31,538.9,503.833874,0.78,772.5,1629.7,4061.4,AEP
2021-09-30,796,501.23368,0.74,1169.5,1869.8,4623,AEP
2021-06-30,578.2,499.91664,0.74,941,1615.5,3826.5,AEP
2021-03-31,575,497.058635,0.74,919.7,1648.8,4281.1,AEP
2020-12-31,435.5,496.435322,0.74,706.4,1427,3610.6,AEP
2020-09-30,748.6,496.177968,0.7,1038.7,1717.4,4066.4,AEP
2020-06-30,520.8,495.655053,0.7,827.4,1541.1,3494,AEP
2020-03-31,495.2,494.596869,0.7,833.8,1540.1,3747.5,AEP
2019-12-31,153.5,494.03909,0.7,400.8,1178.2,3616,AEP
2019-09-30,733.5,493.839034,0.67,1049.2,1694.4,4315,AEP
2019-06-30,461.3,493.584347,0.67,657.6,1280.2,3573.6,AEP
2019-03-31,572.8,493.309076,0.67,873.1,1478.9,4056.8,AEP
2018-12-31,363.4,493.150032,0.67,636.5,1227.6,3801.1,AEP
2018-09-30,577.6,492.984741,0.62,753.7,1356.3,4333.1,AEP
2018-06-30,528.4,492.688342,0.62,842.9,1396.1,4013.2,AEP
2018-03-31,454.4,492.267402,0.62,790.4,1330.1,4048.3,AEP
2017-12-31,400.7,491.913675,0.62,799.6,1310.9,3810.4,AEP
2017-09-30,544.7,491.840722,0.59,1032,1550.5,4104.7,AEP
2017-06-30,375,491.790752,0.59,788.5,1274,3576.5,AEP
2017-03-31,592.2,491.712042,0.59,1157.2,1639.1,3933.3,AEP
2016-12-31,373.4,491.713069,0.59,643.7,1055.8,3790.1,AEP
2016-09-30,-765.8,491.697809,0.56,-1075,-535.7,4652.2,AEP
2016-06-30,502.1,491.459541,0.56,892,1405.8,3892.9,AEP
2016-03-31,501.2,491.108392,0.56,953.7,1450.8,4044.9,AEP
2015-12-31,469.6,490.896143,0.56,777.9,1259.6,3614.7,AEP
2015-09-30,518.3,490.648929,0.53,1014.1,1549,4431.4,AEP
2015-06-30,430,490.207482,0.53,873.5,1371.2,3826.7,AEP
2015-03-31,629.2,489.597986,0.53,1175.1,1670.5,4580.4,AEP
2014-12-31,190.8,489.288937,0.53,528.4,1008,3819.6,AEP
2014-09-30,493,488.912892,0.5,974,1458,4161,AEP
2014-06-30,390,488.291576,0.5,826,1269,4044,AEP
2014-03-31,560,487.867089,0.5,1087,1578,4648,AEP
2013-12-31,346.5,487.416592,0.5,709.2,1111.7,3229.5,AEP
2013-09-30,433,486.932747,0.49,915,1362,4176,AEP
2013-06-30,338,486.293026,0.49,634,1077,3582,AEP
2013-03-31,363,485.823668,0.47,790,1210,3826,AEP
2012-12-31,21,485.416251,0.47,296,725,3613,AEP
2012-09-30,487,484.979543,0.47,961,1431,4156,AEP
2012-06-30,362,484.500029,0.47,787,1247,3551,AEP
2012-03-31,389,483.828101,0.47,807,1230,3625,AEP
2011-12-31,311,483.090744,0.47,553,950,3444,AEP
2011-09-30,929,482.498734,0.46,1505,1950,4333,AEP
2011-06-30,352,481.928494,0.46,765,1175,3609,AEP
2011-03-31,354,481.14427,0.46,874,1277,3730,AEP
2010-12-31,177,480.422154,0.46,539,943,3434,AEP
2010-09-30,556,479.578139,0.42,1065,1489,4064,AEP
2010-06-30,136,479.050774,0.42,450,855,3360,AEP
2010-03-31,345,478.429535,0.41,802,1210,3569,AEP
2009-12-31,239,477.944779,0.41,526,923,3282,AEP
2009-09-30,444,476.948143,0.41,900,1321,3547,AEP
2009-06-30,316,472.220041,0.41,704,1101,3202,AEP
2009-03-31,361,406.826606,0.41,778,1160,3458,AEP
2008-12-31,153,403.728405,0.41,475,835,3236,AEP
2008-09-30,375,402.286779,0.41,783,1170,4191,AEP
2008-06-30,281,401.513958,0.41,638,1011,3546,AEP
2008-03-31,574,400.797993,0.41,1086,1449,3467,AEP
2007-12-31,234,399.901561,0.41,530,899,3276,AEP
2007-09-30,407,399.222569,0.39,828,1209,3789,AEP
2007-06-30,180,398.679242,0.39,501,873,3146,AEP
2007-03-31,271,397.314642,0.39,587,978,3169,AEP
2006-12-31,181,395.586254,0.39,486,869,2984,AEP
2006-09-30,265,393.913463,0.37,572,954,3594,AEP
2006-06-30,175,393.722353,0.37,423,777,2936,AEP
2006-03-31,381,393.653162,0.37,738,1086,3108,AEP
2005-12-31,-149,392.878544,0.37,-17,343,2899,AEP
2005-09-30,387,389,0.35,746,1082,3328,AEP
2005-06-30,221,384,0.35,512,837,2819,AEP
2005-03-31,355,393,0.35,700,1027,3065,AEP
2004-12-31,177,394.488548,0.35,495,847,3689,AEP
2004-09-30,530,396,0.35,927,1260,3781,AEP
2004-06-30,100,396,0.35,377,697,3411,AEP
2004-03-31,282,395,0.35,643,962,3364,AEP
2003-12-31,-762,394,0.35,-624,-288,3657,AEP
2003-09-30,257,395,0.35,645,974,3941,AEP
2003-06-30,175,395,0.35,430,763,3450,AEP
2003-03-31,440,356,0.6,831,1140,3785,AEP
2002-12-31,-837,341,0.6,-752,-462,3043,AEP
2002-09-30,425,339,0.6,849,1228,3811,AEP
2002-06-30,62,326,0.6,362,713,3581,AEP
2002-03-31,-169,322,0.6,112,448,2992,AEP
2001-12-31,52,322,0.6,251,558,2809,AEP
2001-09-30,421,322,0.6,857,1153,3757,AEP
2001-06-30,232,322,0.6,612,924,14148,AEP
2001-03-31,266,322,0.6,702,1054,14235,AEP
2000-12-31,-222,322,0.6,1031,1207,-14536,AEP
2000-09-30,359,322,0.6,578,888,11608,AEP
2000-06-30,-9,322,0.6,43,360,8137,AEP
2000-03-31,140,322,0.6,217,566,6117,AEP
1999-12-31,193,324,0.6,1249,1567,15332,AEP
1999-09-30,395,321,0.6,561,912,3532,AEP
1999-06-30,190,320,0.6,311,764,2962,AEP
1999-03-31,151,192,0.6,244,416,1694,AEP
1998-12-31,511,318,0.6,745,1453,6904,AEP
1998-09-30,195,191,0.6,300,454,1858,AEP
1998-06-30,118,191,0.6,198,354,1557,AEP
1998-03-31,151,190,0.6,234,387,1521,AEP
1997-12-31,126.119,189.543,0.6,-121.927,30.579,1469.779,AEP
1997-09-30,91.181,189.287,0.6,286.314,438.49,1583.994,AEP
1997-06-30,121.139,188.822,0.6,295.067,446.669,1382.158,AEP
1997-03-31,172.562,188.347,0.6,371.547,523.263,1492.069,AEP
1996-12-31,132.428,187.93,0.6,303.062,451.514,1446.09,AEP
1996-09-30,162.324,187.528,0.6,352.809,500.149,1484.422,AEP
1996-06-30,112.666,187.104,0.6,276.261,424.35,1400.941,AEP
1996-03-31,180.012,186.723,0.6,378.848,525.624,1517.781,AEP
1995-12-31,,185.847,0.6,,,,AEP
2023-03-31,1188,611.205,0.42,1390,1390,4800,AFL
2022-12-31,185,619.678,0.4,579,579,4010,AFL
2022-09-30,1596,629.35,0.4,1162,1162,4820,AFL
2022-06-30,1388,640.707,0.4,1756,1756,5400,AFL
2022-03-31,1047,649.753,0.4,1350,1350,5173,AFL
2021-12-31,1039,658.941,0.33,1289,1289,5436,AFL
2021-09-30,888,668.762,0.33,1170,1170,5237,AFL
2021-06-30,1105,678.05,0.33,1435,1435,5564,AFL
2021-03-31,1293,688.938,0.33,1665,1665,5869,AFL
2020-12-31,952,700.922,0.28,1278,1278,5913,AFL
2020-09-30,2456,711.698,0.28,1216,1216,5665,AFL
2020-06-30,805,717.889,0.28,1133,1133,5407,AFL
2020-03-31,566,724.366,0.28,775,775,5162,AFL
2019-12-31,781,733.261,0.27,1114,1114,5603,AFL
