Unnamed: 0,Cash & Cash Equivalents,Total Assets,Total Liabilities,Shareholders' Equity,Total Long-Term Liabilities,Total Current Liabilities,Long-Term Debt,Current Debt,Accion
2022-06-30,9492.0,50113.0,26066.0,14889.0,20134.0,5932.0,10054.0,1038.0,fcx
2022-03-31,8338.0,48832.0,24790.0,14866.0,18336.0,6454.0,8256.0,1365.0,fcx
2021-12-31,8068.0,48022.0,25003.0,13980.0,19111.0,5892.0,9078.0,372.0,fcx
2021-09-30,7672.0,46917.0,24386.0,13353.0,18863.0,5523.0,8768.0,897.0,fcx
2021-06-30,6313.0,45436.0,24501.0,12011.0,18974.0,5527.0,8638.0,1057.0,fcx
2021-03-31,4580.0,43643.0,24070.0,10920.0,19459.0,4611.0,9153.0,656.0,fcx
2020-12-31,3657.0,42144.0,23476.0,10174.0,20059.0,3417.0,9677.0,34.0,fcx
2020-09-30,2403.0,41099.0,23537.0,9236.0,20441.0,3096.0,9983.0,47.0,fcx
2020-06-30,1465.0,40230.0,23075.0,8954.0,20169.0,2906.0,9824.0,90.0,fcx
2020-03-31,1602.0,40219.0,23256.0,8855.0,20113.0,3143.0,9829.0,245.0,fcx
2019-12-31,2020.0,40809.0,23361.0,9298.0,20152.0,3209.0,9821.0,5.0,fcx
2019-09-30,2247.0,40943.0,23401.0,9444.0,20020.0,3381.0,9915.0,4.0,fcx
2019-06-30,2623.0,41086.0,23269.0,9709.0,19983.0,3286.0,9912.0,4.0,fcx
2019-03-31,2833.0,41059.0,23218.0,9783.0,19971.0,3247.0,9902.0,3.0,fcx
2018-12-31,4217.0,42216.0,24324.0,9798.0,20995.0,3329.0,11124.0,17.0,fcx
2018-09-30,4556.0,37749.0,24295.0,9977.0,20444.0,3851.0,11123.0,4.0,fcx
2018-06-30,3859.0,37028.0,24186.0,9474.0,20387.0,3799.0,11123.0,4.0,fcx
2018-03-31,3702.0,36637.0,24711.0,8656.0,20367.0,4344.0,11123.0,483.0,fcx
2017-12-31,4526.0,37302.0,26006.0,7977.0,21092.0,4914.0,11815.0,1414.0,fcx
2017-09-30,4957.0,37327.0,27097.0,6973.0,21580.0,5517.0,12567.0,2215.0,fcx
2017-06-30,4667.0,37043.0,27050.0,6673.0,22106.0,4944.0,13138.0,2216.0,fcx
2017-03-31,4001.0,36576.0,26989.0,6318.0,22147.0,4842.0,13135.0,2228.0,fcx
2016-12-31,4245.0,37317.0,28060.0,6051.0,23795.0,4265.0,14795.0,1232.0,fcx
2016-09-30,1108.0,41400.0,31560.0,4732.0,27072.0,4488.0,18180.0,802.0,fcx
2016-06-30,352.0,41296.0,32206.0,4003.0,27666.0,4540.0,18549.0,770.0,fcx
2016-03-31,331.0,42664.0,33927.0,3692.0,29501.0,4426.0,19638.0,1139.0,fcx
2015-12-31,177.0,46577.0,33769.0,7828.0,29462.0,4307.0,19675.0,649.0,fcx
2015-09-30,338.0,50383.0,34417.0,10946.0,29590.0,4827.0,19792.0,906.0,fcx
2015-06-30,466.0,54008.0,35196.0,13805.0,30457.0,4739.0,20111.0,791.0,fcx
2015-03-31,549.0,56065.0,35279.0,15793.0,30869.0,4410.0,19754.0,558.0,fcx
2014-12-31,464.0,58674.0,35449.0,18287.0,30277.0,5172.0,18371.0,478.0,fcx
2014-09-30,658.0,63976.0,37261.0,21591.0,30918.0,6343.0,17975.0,1762.0,fcx
2014-06-30,1458.0,64009.0,37597.0,21332.0,30039.0,7558.0,17512.0,2784.0,fcx
2014-03-31,1342.0,63843.0,37617.0,21150.0,32234.0,5383.0,19759.0,1091.0,fcx
2013-12-31,1985.0,63473.0,37526.0,20934.0,32753.0,4773.0,20394.0,312.0,fcx
2013-09-30,2219.0,62598.0,37324.0,20405.0,32826.0,4498.0,21053.0,70.0,fcx
2013-06-30,3294.0,63157.0,38508.0,19878.0,32898.0,5610.0,21142.0,73.0,fcx
2013-03-31,9595.0,42588.0,20739.0,17940.0,17464.0,3275.0,10088.0,4.0,fcx
2012-12-31,3705.0,35440.0,14129.0,17543.0,10786.0,3343.0,3525.0,2.0,fcx
2012-09-30,3727.0,34517.0,13774.0,17139.0,10624.0,3150.0,3521.0,2.0,fcx
2012-06-30,4508.0,33689.0,13799.0,16578.0,10857.0,2942.0,3519.0,4.0,fcx
2012-03-31,4496.0,32905.0,13606.0,16135.0,10682.0,2924.0,3517.0,4.0,fcx
2011-12-31,4822.0,32070.0,13517.0,15642.0,10577.0,2940.0,3533.0,4.0,fcx
2011-09-30,5128.0,31708.0,13657.0,15357.0,10476.0,3181.0,3531.0,4.0,fcx
2011-06-30,4378.0,30579.0,13477.0,14508.0,10371.0,3106.0,3537.0,5.0,fcx
2011-03-31,5258.0,31008.0,14917.0,13801.0,10166.0,4751.0,3582.0,1170.0,fcx
2010-12-31,3738.0,29386.0,14826.0,12504.0,11063.0,3763.0,4660.0,95.0,fcx
2010-09-30,3720.0,27951.0,14230.0,11596.0,10958.0,3272.0,4681.0,98.0,fcx
2010-06-30,3042.0,25979.0,13686.0,10532.0,10703.0,2983.0,4684.0,101.0,fcx
2010-03-31,3752.0,27113.0,15280.0,9992.0,10973.0,4307.0,5048.0,1017.0,fcx
2009-12-31,2656.0,25996.0,15239.0,9119.0,12237.0,3002.0,6330.0,16.0,fcx
2009-09-30,2269.0,25705.0,15771.0,8209.0,12614.0,3157.0,6578.0,44.0,fcx
2009-06-30,1319.0,24624.0,15793.0,7269.0,12804.0,2989.0,6834.0,389.0,fcx
2009-03-31,644.0,23708.0,15626.0,6650.0,12978.0,2648.0,7140.0,87.0,fcx
2008-12-31,872.0,23353.0,16252.0,5773.0,13094.0,3158.0,7284.0,67.0,fcx
2008-09-30,1202.0,42006.0,20550.0,20027.0,17010.0,3540.0,7186.0,23.0,fcx
2008-06-30,1648.0,42348.0,20560.0,20172.0,17376.0,3184.0,7333.0,31.0,fcx
2008-03-31,1831.0,41828.0,21012.0,19306.0,17656.0,3356.0,7535.0,36.0,fcx
2007-12-31,1626.0,40661.0,21188.0,18234.0,17319.0,3869.0,7180.0,31.0,fcx
2007-09-30,2377.0,41389.0,21776.0,17914.0,16973.0,4803.0,8665.0,67.0,fcx
2007-06-30,2078.0,40634.0,21743.0,17367.0,17723.0,4020.0,9637.0,152.0,fcx
2007-03-31,3126.5,41434.0,23661.6,16298.7,20035.8,3625.8,11836.9,199.2,fcx
2006-12-31,907.0,5390.0,2732.0,2445.0,1759.0,973.0,661.0,19.0,fcx
2006-09-30,698.89,5280.389,2888.14,2392.249,1961.522,926.618,701.936,72.577,fcx
2006-06-30,357.751,5109.539,3168.183,1941.356,2289.936,878.247,982.168,89.683,fcx
2006-03-31,284.07,4796.192,2933.915,1862.277,2275.135,658.78,1011.193,90.077,fcx
2005-12-31,763.599,5550.206,3707.212,1842.994,2358.591,1348.621,1002.598,253.35,fcx
2005-09-30,393.345,4877.781,3429.762,1448.019,2491.814,937.948,1190.52,195.581,fcx
2005-06-30,585.934,4958.264,3737.278,1220.986,2926.693,810.585,1588.4,193.706,fcx
2005-03-31,311.042,4789.703,3619.09,1170.613,2874.159,744.931,1576.54,192.377,fcx
2004-12-31,551.95,5086.995,3923.346,1163.649,3225.784,697.562,1873.692,78.214,fcx
2004-09-30,314.11,4783.064,3746.412,1036.652,3239.011,507.401,1939.065,75.125,fcx
2004-06-30,302.508,4725.514,3777.151,948.363,3339.36,437.791,2034.026,76.939,fcx
2004-03-31,536.273,4949.602,3816.544,1133.058,3386.188,430.356,2108.07,87.666,fcx
2003-12-31,498.616,4718.366,3942.382,775.984,3310.6,631.782,2075.934,152.396,fcx
2003-09-30,563.178,4794.44,4016.468,777.972,3337.357,679.111,2152.607,175.547,fcx
2003-06-30,801.169,4949.555,4564.425,385.13,3935.312,629.113,2428.291,144.196,fcx
2003-03-31,823.507,4969.017,4648.162,320.855,4129.567,518.595,2665.39,122.719,fcx
2002-12-31,115.782,4192.193,3925.367,266.826,3387.494,537.873,1961.278,77.112,fcx
2002-09-30,87.836,4204.759,4005.214,199.545,3422.641,582.573,2052.747,151.837,fcx
2002-06-30,58.472,4192.328,4051.81,140.518,3479.881,571.929,2116.654,139.697,fcx
2002-03-31,59.18,4177.882,4061.196,116.686,3546.264,514.932,2196.926,138.772,fcx
2001-12-31,57.396,4211.929,4107.485,104.444,3479.058,628.427,2133.18,205.42,fcx
2001-09-30,82.683,4035.684,3926.649,109.035,3326.69,599.959,1956.812,112.99,fcx
2001-06-30,14.946,3927.979,3834.469,93.51,3267.904,566.565,1899.612,113.359,fcx
2001-03-31,11.387,3965.254,3904.069,61.185,3223.894,680.175,1892.164,243.925,fcx
2000-12-31,7.968,3950.741,3912.81,37.931,3278.898,633.912,1987.731,202.294,fcx
2000-09-30,5.978,3981.173,3967.029,14.144,3316.794,650.235,2066.857,205.102,fcx
2000-06-30,5.861,3984.652,3923.076,61.576,3310.249,612.827,2013.291,205.148,fcx
2000-03-31,5.24,4024.468,3875.722,148.746,3383.75,491.972,2037.869,105.527,fcx
1999-12-31,6.698,4082.916,3886.036,196.88,3370.969,515.067,2033.47,114.789,fcx
1999-09-30,3.361,4132.187,3972.744,159.443,3386.407,586.337,2095.185,161.952,fcx
1999-06-30,4.562,4086.686,3954.336,132.35,3446.187,508.149,2163.767,145.027,fcx
1999-03-31,5.357,4092.909,3979.547,113.362,3495.181,484.366,2235.249,125.092,fcx
1998-12-31,5.877,4192.634,4089.218,103.416,3570.731,518.487,2328.989,127.804,fcx
1998-09-30,9.891,4174.245,4091.145,83.1,3566.014,525.131,2359.5,146.433,fcx
1998-06-30,5.223,4218.157,3970.93,247.227,3552.294,418.636,2426.488,95.211,fcx
1998-03-31,11.85,4221.396,3974.485,246.911,3471.077,503.408,2365.621,105.188,fcx
1997-12-31,8.959,4152.209,3873.317,278.892,3397.652,475.665,2308.13,80.852,fcx
1997-09-30,11.765,4139.746,3676.81,462.936,3104.699,572.111,1998.334,116.108,fcx
1997-06-30,23.607,4105.713,3487.09,618.623,2910.754,576.336,1794.159,117.934,fcx
1997-03-31,25.064,3995.994,3354.459,641.535,2792.016,562.443,1663.328,122.818,fcx
1996-12-31,37.118,3865.534,3190.155,675.379,2592.28,597.875,1426.299,136.617,fcx
1996-09-30,0.0,,,,,,,,fcx
1996-06-30,0.0,,,,,,,,fcx
1996-03-31,0.0,,,,,,,,fcx
1995-12-31,26.883,3581.746,2700.072,881.674,2173.287,526.785,1080.289,86.943,fcx
2023-02-28,5373.0,85775.0,61042.0,24733.0,47462.0,13580.0,35495.0,2593.0,fdx
2022-11-30,4646.0,85591.0,61476.0,24115.0,47437.0,14039.0,35366.0,2670.0,fdx
2022-08-31,6850.0,85826.0,60686.0,25140.0,46921.0,13765.0,35036.0,2609.0,fdx
2022-05-31,6897.0,85994.0,61055.0,24939.0,46781.0,14274.0,34669.0,2525.0,fdx
2022-02-28,6065.0,84108.0,59582.0,24526.0,45592.0,13990.0,34843.0,2511.0,fdx
2021-11-30,6833.0,84247.0,59307.0,24940.0,45423.0,13884.0,34341.0,2488.0,fdx
2021-08-31,6853.0,82048.0,57727.0,24321.0,44817.0,12910.0,33936.0,2388.0,fdx
2021-05-31,7087.0,82777.0,58609.0,24168.0,44949.0,13660.0,34108.0,2354.0,fdx
2021-02-28,8856.0,82793.0,60812.0,21981.0,47246.0,13566.0,35787.0,2779.0,fdx
2020-11-30,8339.0,81156.0,60117.0,21039.0,48002.0,12115.0,36230.0,2220.0,fdx
2020-08-31,6954.0,77648.0,58186.0,19462.0,46991.0,11195.0,35918.0,2111.0,fdx
2020-05-31,4881.0,73537.0,55242.0,18295.0,44898.0,10344.0,34147.0,1974.0,fdx
2020-02-29,1766.0,70014.0,51183.0,18831.0,40858.0,10325.0,31205.0,2237.0,fdx
2019-11-30,2031.0,69954.0,51295.0,18659.0,40748.0,10547.0,31123.0,2094.0,fdx
2019-08-31,2389.0,68452.0,50286.0,18166.0,40351.0,9935.0,30863.0,1931.0,fdx
2019-05-31,2319.0,54403.0,36646.0,17757.0,27633.0,9013.0,17148.0,964.0,fdx
2019-02-28,2872.0,54464.0,34570.0,19894.0,25314.0,9256.0,17730.0,1198.0,fdx
2018-11-30,2123.0,53289.0,33995.0,19294.0,24499.0,9496.0,17004.0,892.0,fdx
2018-08-31,2369.0,51901.0,32728.0,19173.0,23122.0,9606.0,15798.0,1703.0,fdx
2018-05-31,3265.0,52330.0,32914.0,19416.0,23287.0,9627.0,15794.0,1342.0,fdx
2018-02-28,2789.0,51851.0,32957.0,18894.0,23454.0,9503.0,16549.0,1563.0,fdx
2017-11-30,2768.0,50281.0,33226.0,17055.0,24999.0,8227.0,15813.0,261.0,fdx
2017-08-31,3503.0,49350.0,32732.0,16618.0,24942.0,7790.0,15712.0,19.0,fdx
2017-05-31,3969.0,48552.0,32479.0,16073.0,24561.0,7918.0,15440.0,22.0,fdx
2017-02-28,3173.0,46781.0,31597.0,15184.0,24147.0,7450.0,15169.0,45.0,fdx
2016-11-30,3059.0,46348.0,31817.0,14531.0,24010.0,7807.0,14100.0,43.0,fdx
2016-08-31,2989.0,45575.0,31433.0,14142.0,23959.0,7474.0,14192.0,47.0,fdx
2016-05-31,3534.0,45959.0,32175.0,13784.0,24167.0,8008.0,14133.0,29.0,fdx
2016-02-29,2841.0,37819.0,23492.0,14327.0,17553.0,5939.0,9200.0,11.0,fdx
2015-11-30,3647.0,38371.0,23381.0,14990.0,17430.0,5951.0,9321.0,14.0,fdx
2015-08-31,3543.0,37245.0,21962.0,15283.0,16118.0,5844.0,8010.0,14.0,fdx
2015-05-31,3763.0,36531.0,21538.0,14993.0,15582.0,5956.0,7960.0,19.0,fdx
2015-02-28,3478.0,36108.0,20096.0,16012.0,14853.0,5243.0,7922.0,0.0,fdx
2014-11-30,2266.0,32984.0,17421.0,15563.0,12248.0,5173.0,5567.0,0.0,fdx
2014-08-31,2416.0,32587.0,17466.0,15121.0,12313.0,5153.0,5483.0,1.0,fdx
2014-05-31,2908.0,33070.0,17793.0,15277.0,12481.0,5312.0,5494.0,1.0,fdx
2014-02-28,3042.0,32729.0,17502.0,15227.0,12483.0,5019.0,5476.0,1.0,fdx
2013-11-30,3935.0,33542.0,16009.0,17533.0,10603.0,5406.0,3621.0,251.0,fdx
2013-08-31,5096.0,33673.0,16018.0,17655.0,10495.0,5523.0,3536.0,254.0,fdx
2013-05-31,4917.0,33567.0,16169.0,17398.0,10419.0,5750.0,3517.0,251.0,fdx
2013-02-28,3372.0,31830.0,15718.0,16112.0,10619.0,5099.0,2757.0,251.0,fdx
2012-11-30,2517.0,31312.0,15769.0,15543.0,10941.0,4828.0,3151.0,1.0,fdx
2012-08-31,2743.0,30691.0,15667.0,15024.0,10858.0,4809.0,3081.0,117.0,fdx
2012-05-31,2843.0,29903.0,15176.0,14727.0,9802.0,5374.0,2034.0,417.0,fdx
2012-02-29,2040.0,28752.0,12183.0,16569.0,7031.0,5152.0,2001.0,419.0,fdx
2011-11-30,1896.0,28452.0,12535.0,15917.0,7155.0,5380.0,2148.0,428.0,fdx
2011-08-31,1959.0,27838.0,12124.0,15714.0,7143.0,4981.0,2191.0,301.0,fdx
2011-05-31,2328.0,27385.0,12165.0,15220.0,7283.0,4882.0,2446.0,18.0,fdx
2011-02-28,1359.0,26202.0,11322.0,14880.0,6748.0,4574.0,2436.0,18.0,fdx
2010-11-30,1877.0,26093.0,11532.0,14561.0,6669.0,4863.0,2580.0,251.0,fdx
2010-08-31,1709.0,25212.0,11007.0,14205.0,6466.0,4541.0,2496.0,251.0,fdx
2010-05-31,1952.0,24902.0,11091.0,13811.0,6446.0,4645.0,2472.0,262.0,fdx
2010-02-28,1549.0,24876.0,10496.0,14380.0,6124.0,4372.0,2436.0,283.0,fdx
2009-11-30,1465.0,24594.0,10426.0,14168.0,6307.0,4119.0,2808.0,40.0,fdx
2009-08-31,1789.0,23857.0,10071.0,13786.0,6185.0,3886.0,2729.0,158.0,fdx
2009-05-31,2292.0,24244.0,10618.0,13626.0,6094.0,4524.0,2732.0,653.0,fdx
2009-02-28,2673.0,27006.0,11455.0,15551.0,6562.0,4893.0,2706.0,1089.0,fdx
2008-11-30,1542.0,26384.0,10903.0,15481.0,5380.0,5523.0,1578.0,1089.0,fdx
2008-08-31,1573.0,26143.0,11003.0,15140.0,5484.0,5519.0,1690.0,1001.0,fdx
2008-05-31,1539.0,25633.0,11107.0,14526.0,5739.0,5368.0,2177.0,502.0,fdx
2008-02-29,1011.0,24596.0,10404.0,14192.0,5792.0,4612.0,2630.0,18.0,fdx
2007-11-30,830.0,24347.0,10587.0,13760.0,5677.0,4910.0,2638.0,127.0,fdx
2007-08-31,1112.0,23906.0,10685.0,13221.0,5990.0,4695.0,2663.0,134.0,fdx
2007-05-31,1569.0,24000.0,11344.0,12656.0,5916.0,5428.0,2662.0,639.0,fdx
2007-02-28,1770.0,24973.0,11963.0,13010.0,6193.0,5770.0,2634.0,1259.0,fdx
2006-11-30,1855.0,24713.0,12155.0,12558.0,6181.0,5974.0,2682.0,1168.0,fdx
2006-08-31,2690.0,23878.0,11857.0,12021.0,6234.0,5623.0,2750.0,1130.0,fdx
2006-05-31,1937.0,22690.0,11179.0,11511.0,5706.0,5473.0,2250.0,850.0,fdx
2006-02-28,1121.0,21539.0,10615.0,10924.0,6104.0,4511.0,2847.0,241.0,fdx
2005-11-30,786.0,21211.0,10803.0,10408.0,6012.0,4791.0,2813.0,493.0,fdx
2005-08-31,1051.0,20586.0,10657.0,9929.0,6132.0,4525.0,3037.0,295.0,fdx
2005-05-31,1039.0,20404.0,10816.0,9588.0,6082.0,4734.0,2959.0,369.0,fdx
2005-02-28,1084.0,20375.0,11253.0,9122.0,6073.0,5180.0,2934.0,973.0,fdx
2004-11-30,939.0,20037.0,11241.0,8796.0,6327.0,4914.0,3242.0,775.0,fdx
2004-08-31,1388.0,19379.0,10990.0,8389.0,6332.0,4658.0,3260.0,830.0,fdx
2004-05-31,1046.0,19134.0,11098.0,8036.0,6291.0,4807.0,3340.0,750.0,fdx
2004-02-29,475.0,18349.0,10748.0,7601.0,5082.0,5666.0,2360.0,2077.0,fdx
2003-11-30,1030.0,16214.0,8804.0,7410.0,5088.0,3716.0,2380.0,332.0,fdx
2003-08-31,706.0,15465.0,8138.0,7327.0,4897.0,3241.0,2254.0,280.0,fdx
2003-05-31,538.0,15385.0,8097.0,7288.0,4762.0,3335.0,2175.0,308.0,fdx
2003-02-28,186.0,14846.0,7818.0,7028.0,4371.0,3447.0,1963.0,481.0,fdx
2002-11-30,519.0,14483.0,7587.0,6896.0,4371.0,3216.0,1775.0,31.0,fdx
2002-08-31,233.0,14003.0,7346.0,6657.0,4294.0,3052.0,1775.0,127.0,fdx
2002-05-31,331.0,13812.0,7267.0,6545.0,4414.0,2853.0,2217.0,6.0,fdx
2002-02-28,220.0,13697.0,7370.0,6327.0,4266.0,3104.0,1809.0,288.0,fdx
2001-11-30,248.0,13691.0,7438.0,6253.0,4297.0,3141.0,1896.0,200.0,fdx
2001-08-31,110.0,13485.0,7464.0,6021.0,4415.0,3049.0,2050.0,205.0,fdx
2001-05-31,121.0,13392.0,7492.0,5900.0,4242.0,3250.0,1900.0,221.0,fdx
2001-02-28,139.944,13519.731,7741.152,5778.579,4875.839,2865.313,2658.776,42.776,fdx
2000-11-30,654.777,12487.171,7340.178,5146.993,4321.725,3018.453,2230.156,23.079,fdx
2000-08-31,176.589,11757.759,6796.197,4961.562,3959.305,2836.892,1894.854,23.07,fdx
2000-05-31,67.959,11527.111,6741.868,4785.243,3850.842,2891.026,1776.253,6.537,fdx
2000-02-29,129.492,11515.684,6876.615,4639.069,3952.889,2923.726,1855.773,251.229,fdx
1999-11-30,517.893,11538.227,6897.841,4640.386,3898.587,2999.254,1849.989,207.576,fdx
1999-08-31,379.723,10795.711,5976.785,4818.926,3298.818,2677.967,1359.711,2.573,fdx
1999-05-31,325.323,10648.211,5984.519,4663.692,3199.762,2784.757,1359.668,14.938,fdx
1999-02-28,139.105,10196.414,5791.124,4405.29,3075.715,2715.409,1362.059,216.53,fdx
1998-11-30,664.443,10553.906,6254.005,4299.901,3048.439,3205.566,1362.013,536.599,fdx
1998-08-31,195.181,9849.09,5756.503,4092.587,2965.105,2791.398,1371.302,265.481,fdx
1998-05-31,229.565,9686.06,5724.83,3961.23,2920.991,2803.839,1385.18,257.529,fdx
1998-02-28,144.512,9353.437,5574.314,3779.123,2965.358,2608.956,1499.739,273.487,fdx
1997-11-30,193.177,8125.879,4916.347,3209.532,2661.682,2254.665,1286.568,274.545,fdx
1997-08-31,209.782,8019.356,4916.018,3103.338,2775.582,2140.436,1438.233,148.449,fdx
1997-05-31,160.852,9044.316,5543.155,3501.161,2963.668,2579.487,1597.954,356.666,fdx
1997-02-28,100.341,7362.547,4545.407,2817.14,2816.608,1728.799,1539.897,11.037,fdx
1996-11-30,111.693,7082.452,4330.562,2751.89,2592.393,1738.169,1331.087,10.036,fdx
1996-08-31,154.863,6830.476,4188.214,2642.262,2518.331,1669.883,1317.812,7.909,fdx
1996-05-31,93.419,6698.971,4122.832,2576.139,2504.435,1618.397,1325.277,8.009,fdx
1996-02-29,103.955,6692.953,4240.674,2452.279,2464.415,1776.259,1327.37,181.025,fdx
1995-11-30,115.147,6634.674,4214.351,2420.323,2468.947,1745.404,1336.381,181.014,fdx
1995-08-31,206.756,6493.733,4168.465,2325.268,2431.372,1737.093,1318.743,256.544,fdx
1995-05-31,357.548,6433.372,4187.803,2245.569,2409.268,1778.535,1324.711,255.448,fdx
1995-02-28,259.247,6135.714,3991.854,2143.86,2477.037,1514.817,1449.184,80.523,fdx
1994-11-30,245.965,6052.012,3970.697,2081.315,2461.997,1508.7,1470.463,80.522,fdx
1994-08-31,415.829,6072.578,4081.532,1991.046,2532.514,1549.018,1588.135,193.181,fdx
1994-05-31,392.923,5992.498,4067.793,1924.705,2531.365,1536.428,1632.202,198.18,fdx
1994-02-28,229.63,5852.022,4016.779,1835.243,2587.015,1429.764,1673.441,198.184,fdx
1993-11-30,359.27,5958.756,4177.597,1781.159,2543.776,1633.821,1669.845,302.326,fdx
1993-08-31,0.0,,,,,,,,fdx
1993-05-31,155.456,5793.064,4121.683,1671.381,2672.418,1449.265,1882.279,133.797,fdx
1993-02-28,0.0,,,,,,,,fdx
2023-03-31,206.0,46479.0,35748.0,10253.0,32048.0,3700.0,22124.0,602.0,fe
2022-12-31,206.0,46108.0,35465.0,10166.0,31507.0,3958.0,21203.0,451.0,fe
2022-09-30,277.0,44851.0,33613.0,10774.0,30120.0,3493.0,20905.0,353.0,fe
2022-06-30,532.0,45120.0,33806.0,10858.0,30436.0,3370.0,20763.0,353.0,fe
2022-03-31,310.0,44617.0,35862.0,8755.0,31502.0,4360.0,21754.0,1405.0,fe
2021-12-31,1511.0,45432.0,36757.0,8675.0,32341.0,4416.0,22248.0,1606.0,fe
2021-09-30,684.0,43854.0,36375.0,7479.0,32281.0,4094.0,22503.0,1230.0,fe
2021-06-30,1312.0,44363.0,36933.0,7430.0,33062.0,3871.0,23025.0,1233.0,fe
2021-03-31,1326.0,44117.0,36757.0,7360.0,32133.0,4624.0,22204.0,1989.0,fe
2020-12-31,1801.0,44464.0,37227.0,7237.0,32223.0,5004.0,22131.0,2346.0,fe
2020-09-30,296.0,42938.0,35750.0,7188.0,32673.0,3077.0,22203.0,377.0,fe
2020-06-30,165.0,42403.0,35260.0,7143.0,32716.0,2544.0,21980.0,196.0,fe
2020-03-31,185.0,42090.0,35276.0,6814.0,31579.0,3697.0,20821.0,1131.0,fe
2019-12-31,679.0,42301.0,35326.0,6975.0,30464.0,4862.0,19618.0,1380.0,fe
2019-09-30,750.0,41506.0,34234.0,7272.0,29995.0,4239.0,19422.0,1381.0,fe
2019-06-30,474.0,40884.0,33615.0,7269.0,29632.0,3983.0,19053.0,1631.0,fe
2019-03-31,210.0,40490.0,33558.0,6932.0,29234.0,4324.0,18814.0,1506.0,fe
2018-12-31,429.0,40063.0,33249.0,6814.0,28615.0,4634.0,17751.0,1753.0,fe
2018-09-30,487.0,39443.0,32570.0,6873.0,26770.0,5800.0,16608.0,2828.0,fe
2018-06-30,324.0,38971.0,31272.0,7699.0,26204.0,5068.0,16461.0,2796.0,fe
2018-03-31,299.0,38795.0,31420.0,7375.0,26355.0,5065.0,16740.0,2357.0,fe
2017-12-31,639.0,42257.0,38332.0,3925.0,34219.0,4113.0,18687.0,858.0,fe
2017-09-30,399.0,43649.0,37243.0,6406.0,32988.0,4255.0,21089.0,1576.0,fe
2017-06-30,114.0,43327.0,37007.0,6320.0,32360.0,4647.0,20582.0,2240.0,fe
2017-03-31,164.0,43212.0,37073.0,6139.0,29416.0,7657.0,17762.0,4897.0,fe
2016-12-31,199.0,43148.0,36907.0,6241.0,29781.0,7126.0,18192.0,4360.0,fe
2016-09-30,551.0,51961.0,40458.0,11503.0,33415.0,7043.0,18532.0,4191.0,fe
2016-06-30,199.0,51401.0,39994.0,11407.0,33235.0,6759.0,18348.0,4252.0,fe
2016-03-31,146.0,52695.0,40231.0,12463.0,33842.0,6389.0,18878.0,3480.0,fe
2015-12-31,131.0,52094.0,39672.0,12421.0,34070.0,5602.0,19099.0,2874.0,fe
2015-09-30,86.0,52663.0,40035.0,12627.0,34159.0,5876.0,19093.0,3081.0,fe
2015-06-30,94.0,53005.0,40474.0,12530.0,33685.0,6789.0,18570.0,4200.0,fe
2015-03-31,90.0,52521.0,40171.0,12348.0,33909.0,6262.0,19130.0,3346.0,fe
2014-12-31,85.0,51648.0,39226.0,12420.0,33665.0,5561.0,19176.0,2603.0,fe
2014-09-30,109.0,51224.0,38520.0,12702.0,32541.0,5979.0,18531.0,3007.0,fe
2014-06-30,76.0,51388.0,38703.0,12683.0,32530.0,6173.0,18415.0,3339.0,fe
2014-03-31,109.0,51228.0,38623.0,12602.0,30886.0,7737.0,16804.0,4501.0,fe
2013-12-31,218.0,50424.0,37729.0,12692.0,30092.0,7637.0,15831.0,4819.0,fe
2013-09-30,222.0,50383.0,37836.0,12544.0,29881.0,7955.0,15291.0,5293.0,fe
2013-06-30,71.0,50157.0,37354.0,12799.0,29821.0,7533.0,15449.0,5206.0,fe
2013-03-31,67.0,50424.0,37424.0,12996.0,30292.0,7132.0,15814.0,4446.0,fe
2012-12-31,172.0,50494.0,37401.0,13084.0,29796.0,7605.0,15179.0,3968.0,fe
2012-09-30,150.0,48738.0,35289.0,13433.0,29369.0,5920.0,15627.0,3077.0,fe
2012-06-30,94.0,48048.0,34536.0,13497.0,28454.0,6082.0,15159.0,3467.0,fe
2012-03-31,74.0,47691.0,34352.0,13323.0,28579.0,5773.0,15527.0,2847.0,fe
2011-12-31,202.0,47326.0,34027.0,13280.0,29172.0,4855.0,15716.0,1621.0,fe
2011-09-30,291.0,46661.0,33646.0,13046.0,28783.0,4863.0,15823.0,1840.0,fe
2011-06-30,476.0,47596.0,34646.0,12998.0,29102.0,5544.0,16491.0,2714.0,fe
2011-03-31,1101.0,47866.0,35177.0,12729.0,30015.0,5162.0,17535.0,1871.0,fe
2010-12-31,1019.0,35531.0,26579.0,8984.0,21875.0,4704.0,12579.0,2186.0,fe
2010-09-30,632.0,34707.0,26016.0,8717.0,21044.0,4972.0,12104.0,2590.0,fe
2010-06-30,281.0,34466.0,25647.0,8839.0,20602.0,5045.0,11861.0,3034.0,fe
2010-03-31,310.0,34078.0,25543.0,8546.0,20657.0,4886.0,11847.0,2669.0,fe
2009-12-31,874.0,34304.0,25747.0,8559.0,20559.0,5188.0,12008.0,2915.0,fe
2009-09-30,838.0,34674.0,26181.0,8492.0,20445.0,5736.0,11647.0,3673.0,fe
2009-06-30,900.0,34306.0,25305.0,8973.0,19077.0,6228.0,10399.0,4381.0,fe
